segment_id,context_domain_id,segment_type,segment_tokens,fanout,reuse_count,consumer_llm_nodes,consumer_branches,mutable,shared,shared_ratio,placement_region,replicated,predicted_saved_prefill_tokens,predicted_remote_bytes_saved,actual_cache_hit_tokens,placement_score
1f987c17106c0ae5,2a250ec97b3c5290,repo,179,9,8,"[""django__django-11964:b0:llm1"", ""django__django-11964:b0:llm2"", ""django__django-11964:b0:llm3"", ""django__django-11964:b0:llm4"", ""django__django-11964:b0:llm5"", ""django__django-11964:b0:llm6"", ""django__django-11964:b0:llm7"", ""django__django-11964:b0:llm8"", ""django__django-11964:b0:llm9""]","[""b0""]",false,true,1.0,0,true,1432,82116608,66452.33968596986,-4114662.9760000003
1fa039326dee8cac,8ed565dd7030de15,repo,73,5,4,"[""django__django-12708:b3:llm5"", ""django__django-12708:b3:llm6"", ""django__django-12708:b3:llm7"", ""django__django-12708:b3:llm8"", ""django__django-12708:b3:llm9""]","[""b3""]",false,true,1.0,7,false,292,16744448,13550.337421999438,-841116.512
1fd17955bc66e92a,8ed565dd7030de15,repo,2573,9,8,"[""django__django-12708:b3:llm1"", ""django__django-12708:b3:llm2"", ""django__django-12708:b3:llm3"", ""django__django-12708:b3:llm4"", ""django__django-12708:b3:llm5"", ""django__django-12708:b3:llm6"", ""django__django-12708:b3:llm7"", ""django__django-12708:b3:llm8"", ""django__django-12708:b3:llm9""]","[""b3""]",false,true,1.0,7,true,20584,1180368896,955205.9777206727,-59145406.91200001
1fd63c91af399b03,5f98e7d1ae49c0c7,history,229,5,4,"[""django__django-13033:b2:llm5"", ""django__django-13033:b2:llm6"", ""django__django-13033:b2:llm7"", ""django__django-13033:b2:llm8"", ""django__django-13033:b2:llm9""]","[""b2""]",true,false,0.0,10,false,0,0,0.0,-13131.776
1fdb7cc13adba123,7d7dc9337ce137bc,repo,81,4,3,"[""django__django-12125:b1:llm6"", ""django__django-12125:b1:llm7"", ""django__django-12125:b1:llm8"", ""django__django-12125:b1:llm9""]","[""b1""]",false,true,1.0,4,false,243,13934592,11276.479429951587,-701131.464
20cb6c013d76d82b,5f98e7d1ae49c0c7,repo,65,7,7,"[""django__django-13033:b2:llm3"", ""django__django-13033:b2:llm4"", ""django__django-13033:b2:llm5"", ""django__django-13033:b2:llm6"", ""django__django-13033:b2:llm7"", ""django__django-13033:b2:llm8"", ""django__django-13033:b2:llm9""]","[""b2""]",false,true,1.0,10,false,455,26091520,21114.39564044433,-1307848.36
232a2619d04ff469,07096b3dba5d1229,history,42,7,6,"[""django__django-13028:b2:llm3"", ""django__django-13028:b2:llm4"", ""django__django-13028:b2:llm5"", ""django__django-13028:b2:llm6"", ""django__django-13028:b2:llm7"", ""django__django-13028:b2:llm8"", ""django__django-13028:b2:llm9""]","[""b2""]",true,false,0.0,11,false,0,0,0.0,-2408.448
2360cf1f417ecc04,2c0145be26b2bf34,patch,2334,8,7,"[""django__django-11999:b1:llm2"", ""django__django-11999:b1:llm3"", ""django__django-11999:b1:llm4"", ""django__django-11999:b1:llm5"", ""django__django-11999:b1:llm6"", ""django__django-11999:b1:llm7"", ""django__django-11999:b1:llm8"", ""django__django-11999:b1:llm9""]","[""b1""]",true,false,0.0,8,false,0,0,0.0,-133840.896
236880484cd2980b,6faeb221560f8ee6,repo,1543,38,37,"[""astropy__astropy-12907:b0:llm0"", ""astropy__astropy-12907:b0:llm1"", ""astropy__astropy-12907:b0:llm2"", ""astropy__astropy-12907:b0:llm3"", ""astropy__astropy-12907:b0:llm4"", ""astropy__astropy-12907:b0:llm5"", ""astropy__astropy-12907:b0:llm6"", ""astropy__astropy-12907:b0:llm7"", ""astropy__astropy-12907:b0:llm8"", ""astropy__astropy-12907:b0:llm9"", ""astropy__astropy-12907:b1:llm0"", ""astropy__astropy-12907:b1:llm1"", ""astropy__astropy-12907:b1:llm2"", ""astropy__astropy-12907:b1:llm3"", ""astropy__astropy-12907:b1:llm4"", ""astropy__astropy-12907:b1:llm5"", ""astropy__astropy-12907:b1:llm6"", ""astropy__astropy-12907:b1:llm7"", ""astropy__astropy-12907:b2:llm0"", ""astropy__astropy-12907:b2:llm1""]","[""b0"", ""b1"", ""b2"", ""b3""]",false,true,1.0,4,true,57091,3273826304,2649322.9923266093,-163722705.992
238aebe891963b1a,6606a13a632ee883,repo,100,5,4,"[""django__django-12125:b0:llm5"", ""django__django-12125:b0:llm6"", ""django__django-12125:b0:llm7"", ""django__django-12125:b0:llm8"", ""django__django-12125:b0:llm9""]","[""b0""]",false,true,1.0,3,false,400,22937600,18562.106057533478,-1152214.4
23d9f6fbff3865d9,2c0145be26b2bf34,history,946,5,4,"[""django__django-11999:b1:llm5"", ""django__django-11999:b1:llm6"", ""django__django-11999:b1:llm7"", ""django__django-11999:b1:llm8"", ""django__django-11999:b1:llm9""]","[""b1""]",true,false,0.0,8,false,0,0,0.0,-54247.424
240068e544ff58f7,2bf79601bcbb5c95,repo,104,8,14,"[""django__django-11848:b0:llm10"", ""django__django-11848:b0:llm11"", ""django__django-11848:b0:llm12"", ""django__django-11848:b0:llm13"", ""django__django-11848:b0:llm14"", ""django__django-11848:b0:llm7"", ""django__django-11848:b0:llm8"", ""django__django-11848:b0:llm9""]","[""b0""]",false,true,1.0,1,true,1456,83492864,67566.06604942186,-4179150.9760000003
2409b77206a98fdd,ef031a61f2642850,history,28,1,0,"[""django__django-11999:b3:llm9""]","[""b3""]",true,false,0.0,1,false,0,0,0.0,-1605.632
2545ce767a8f73e2,c2ae59b50cd36591,repo,143,6,5,"[""django__django-13028:b1:llm4"", ""django__django-13028:b1:llm5"", ""django__django-13028:b1:llm6"", ""django__django-13028:b1:llm7"", ""django__django-13028:b1:llm8"", ""django__django-13028:b1:llm9""]","[""b1""]",false,true,1.0,1,false,715,41000960,33179.76457784109,-2057533.192
25d4adbd0a69b3ce,f399d219365a51dd,repo,133,2,1,"[""django__django-13028:b3:llm7"", ""django__django-13028:b3:llm8""]","[""b3""]",false,true,1.0,13,false,133,7626752,6171.900264129881,-388831.352
25e5f40f8a87b0d8,bec57741f16313c6,repo,57,6,8,"[""django__django-12308:b1:llm4"", ""django__django-12308:b1:llm5"", ""django__django-12308:b1:llm6"", ""django__django-12308:b1:llm7"", ""django__django-12308:b1:llm8"", ""django__django-12308:b1:llm9""]","[""b1""]",false,true,1.0,14,false,456,26148864,21160.800905588163,-1310255.8080000002
260a91b4645f6d0e,07096b3dba5d1229,repo,95,7,6,"[""django__django-13028:b2:llm3"", ""django__django-13028:b2:llm4"", ""django__django-13028:b2:llm5"", ""django__django-13028:b2:llm6"", ""django__django-13028:b2:llm7"", ""django__django-13028:b2:llm8"", ""django__django-13028:b2:llm9""]","[""b2""]",false,true,1.0,11,false,570,32686080,26451.001131985206,-1639181.68
26580aba315fcfe6,9dd9814f1e905b3b,history,39,20,54,"[""django__django-12708:b0:llm10"", ""django__django-12708:b0:llm11"", ""django__django-12708:b0:llm12"", ""django__django-12708:b0:llm13"", ""django__django-12708:b0:llm14"", ""django__django-12708:b0:llm4"", ""django__django-12708:b0:llm5"", ""django__django-12708:b0:llm6"", ""django__django-12708:b0:llm7"", ""django__django-12708:b0:llm8"", ""django__django-12708:b0:llm9"", ""django__django-12708:b1:llm6"", ""django__django-12708:b1:llm7"", ""django__django-12708:b1:llm8"", ""django__django-12708:b1:llm9"", ""django__django-12708:b3:llm5"", ""django__django-12708:b3:llm6"", ""django__django-12708:b3:llm7"", ""django__django-12708:b3:llm8"", ""django__django-12708:b3:llm9""]","[""b0"", ""b1"", ""b3""]",true,false,0.0,2,false,0,0,0.0,-2236.416
26816678e0cdf5d7,8673841c4d0d890b,history,37,4,3,"[""django__django-11815:b1:llm5"", ""django__django-11815:b1:llm6"", ""django__django-11815:b1:llm7"", ""django__django-11815:b1:llm8""]","[""b1""]",true,false,0.0,4,false,0,0,0.0,-2121.728
27cfbfbf1eb2861e,ed967e5422d70e84,repo,82,9,8,"[""django__django-11815:b0:llm1"", ""django__django-11815:b0:llm2"", ""django__django-11815:b0:llm3"", ""django__django-11815:b0:llm4"", ""django__django-11815:b0:llm5"", ""django__django-11815:b0:llm6"", ""django__django-11815:b0:llm7"", ""django__django-11815:b0:llm8"", ""django__django-11815:b0:llm9""]","[""b0""]",false,true,1.0,9,true,656,37617664,30441.853934354902,-1884929.4080000003
28f297f8aa37e366,f3861cf1557f40e3,repo,105,2,1,"[""django__django-12125:b3:llm8"", ""django__django-12125:b3:llm9""]","[""b3""]",false,true,1.0,2,false,105,6021120,4872.552840102538,-306972.12
291c984dc0358155,7d7dc9337ce137bc,history,43,4,3,"[""django__django-12125:b1:llm6"", ""django__django-12125:b1:llm7"", ""django__django-12125:b1:llm8"", ""django__django-12125:b1:llm9""]","[""b1""]",true,false,0.0,4,false,0,0,0.0,-2465.792
29206ae0e457345c,9dd9814f1e905b3b,history,29,21,20,"[""django__django-12708:b0:llm2"", ""django__django-12708:b0:llm3"", ""django__django-12708:b0:llm4"", ""django__django-12708:b0:llm5"", ""django__django-12708:b0:llm6"", ""django__django-12708:b0:llm7"", ""django__django-12708:b0:llm8"", ""django__django-12708:b1:llm3"", ""django__django-12708:b1:llm4"", ""django__django-12708:b1:llm5"", ""django__django-12708:b1:llm6"", ""django__django-12708:b1:llm7"", ""django__django-12708:b1:llm8"", ""django__django-12708:b1:llm9"", ""django__django-12708:b2:llm2"", ""django__django-12708:b2:llm3"", ""django__django-12708:b2:llm4"", ""django__django-12708:b2:llm5"", ""django__django-12708:b2:llm6"", ""django__django-12708:b2:llm7""]","[""b0"", ""b1"", ""b2""]",true,false,0.0,2,false,0,0,0.0,-1662.976
2950ad910d62f704,ae4af4f6aaf75fd6,repo,117,8,7,"[""django__django-11964:b0:llm10"", ""django__django-11964:b0:llm11"", ""django__django-11964:b0:llm12"", ""django__django-11964:b0:llm13"", ""django__django-11964:b0:llm14"", ""django__django-11964:b0:llm7"", ""django__django-11964:b0:llm8"", ""django__django-11964:b0:llm9""]","[""b0""]",false,true,1.0,4,true,819,46964736,38005.91215279979,-2354127.0480000004
29a024d0cccf6f85,e486f200d3318671,history,206,11,10,"[""django__django-12308:b0:llm10"", ""django__django-12308:b0:llm11"", ""django__django-12308:b0:llm12"", ""django__django-12308:b0:llm13"", ""django__django-12308:b0:llm14"", ""django__django-12308:b0:llm4"", ""django__django-12308:b0:llm5"", ""django__django-12308:b0:llm6"", ""django__django-12308:b0:llm7"", ""django__django-12308:b0:llm8"", ""django__django-12308:b0:llm9""]","[""b0""]",true,false,0.0,14,false,0,0,0.0,-11812.864
2a06aa66725220e9,7d7dc9337ce137bc,repo,95,1,0,"[""django__django-12125:b1:llm9""]","[""b1""]",false,true,1.0,4,false,0,0,0.0,-5447.68
2a320fc40ea2a980,d90b10e6ae8736ba,repo,141,8,19,"[""django__django-13028:b0:llm10"", ""django__django-13028:b0:llm11"", ""django__django-13028:b0:llm12"", ""django__django-13028:b0:llm13"", ""django__django-13028:b0:llm14"", ""django__django-13028:b0:llm7"", ""django__django-13028:b0:llm8"", ""django__django-13028:b0:llm9""]","[""b0""]",false,true,1.0,6,true,2679,153624576,124319.70532033047,-7686635.3040000005
2acb24faa1c5a4f7,40ce8256955c0001,repo,2466,7,10,"[""django__django-11815:b3:llm3"", ""django__django-11815:b3:llm4"", ""django__django-11815:b3:llm5"", ""django__django-11815:b3:llm6"", ""django__django-11815:b3:llm7"", ""django__django-11815:b3:llm8"", ""django__django-11815:b3:llm9""]","[""b3""]",false,true,1.0,11,false,24660,1414103040,1144353.838446939,-70821902.304
2b5c8255d6c062ed,e486f200d3318671,repo,312,7,6,"[""django__django-12308:b0:llm10"", ""django__django-12308:b0:llm11"", ""django__django-12308:b0:llm12"", ""django__django-12308:b0:llm13"", ""django__django-12308:b0:llm14"", ""django__django-12308:b0:llm8"", ""django__django-12308:b0:llm9""]","[""b0""]",false,true,1.0,14,false,1872,107347968,86870.65634925668,-5383417.728
2c29b660a4356424,ef031a61f2642850,repo,155,9,8,"[""django__django-11999:b3:llm1"", ""django__django-11999:b3:llm2"", ""django__django-11999:b3:llm3"", ""django__django-11999:b3:llm4"", ""django__django-11999:b3:llm5"", ""django__django-11999:b3:llm6"", ""django__django-11999:b3:llm7"", ""django__django-11999:b3:llm8"", ""django__django-11999:b3:llm9""]","[""b3""]",false,true,1.0,1,true,1240,71106560,57542.52877835378,-3562976.32
2c3f8d9f2813d2d2,3da0d3379d667081,history,186,5,4,"[""django__django-12308:b2:llm5"", ""django__django-12308:b2:llm6"", ""django__django-12308:b2:llm7"", ""django__django-12308:b2:llm8"", ""django__django-12308:b2:llm9""]","[""b2""]",true,false,0.0,0,false,0,0,0.0,-10665.984
2cddf900307a3a18,0464de949fb408ce,repo,225,5,4,"[""django__django-12708:b2:llm4"", ""django__django-12708:b2:llm5"", ""django__django-12708:b2:llm6"", ""django__django-12708:b2:llm7"", ""django__django-12708:b2:llm8""]","[""b2""]",false,true,1.0,12,false,900,51609600,41764.73862945032,-2592482.4
2d4acdba1a001dd8,0464de949fb408ce,repo,60,7,6,"[""django__django-12708:b2:llm2"", ""django__django-12708:b2:llm3"", ""django__django-12708:b2:llm4"", ""django__django-12708:b2:llm5"", ""django__django-12708:b2:llm6"", ""django__django-12708:b2:llm7"", ""django__django-12708:b2:llm8""]","[""b2""]",false,true,1.0,12,false,360,20643840,16705.89545178013,-1035272.64
2db015773bcb8f49,5f98e7d1ae49c0c7,repo,128,2,1,"[""django__django-13033:b2:llm8"", ""django__django-13033:b2:llm9""]","[""b2""]",false,true,1.0,10,false,128,7340032,5939.873938410713,-374213.63200000004
2ed1b708e684b595,f3861cf1557f40e3,repo,87,3,2,"[""django__django-12125:b3:llm7"", ""django__django-12125:b3:llm8"", ""django__django-12125:b3:llm9""]","[""b3""]",false,true,1.0,2,false,174,9977856,8074.516135027063,-503707.72800000006
2f76aa07868fecf6,0ec758d24ab7cf1b,repo,66,8,7,"[""django__django-13028:b0:llm2"", ""django__django-13028:b0:llm3"", ""django__django-13028:b0:llm4"", ""django__django-13028:b0:llm5"", ""django__django-13028:b0:llm6"", ""django__django-13028:b0:llm7"", ""django__django-13028:b0:llm8"", ""django__django-13028:b0:llm9""]","[""b0""]",false,true,1.0,6,true,462,26492928,21439.232496451168,-1327969.104
303c4320c21b3b6c,ac2bf7904dfc540d,repo,29,16,15,"[""astropy__astropy-12907:b1:llm1"", ""astropy__astropy-12907:b1:llm2"", ""astropy__astropy-12907:b1:llm3"", ""astropy__astropy-12907:b1:llm4"", ""astropy__astropy-12907:b1:llm5"", ""astropy__astropy-12907:b1:llm6"", ""astropy__astropy-12907:b1:llm7"", ""astropy__astropy-12907:b2:llm1"", ""astropy__astropy-12907:b2:llm2"", ""astropy__astropy-12907:b2:llm3"", ""astropy__astropy-12907:b2:llm4"", ""astropy__astropy-12907:b2:llm5"", ""astropy__astropy-12907:b2:llm6"", ""astropy__astropy-12907:b2:llm7"", ""astropy__astropy-12907:b2:llm8"", ""astropy__astropy-12907:b2:llm9""]","[""b1"", ""b2""]",false,true,1.0,10,true,435,24944640,20186.290337567658,-1248459.976
3044bbb26f0ab898,e486f200d3318671,history,510,4,3,"[""django__django-12308:b0:llm11"", ""django__django-12308:b0:llm12"", ""django__django-12308:b0:llm13"", ""django__django-12308:b0:llm14""]","[""b0""]",true,false,0.0,14,false,0,0,0.0,-29245.440000000002
30e96020235f3bc6,bec57741f16313c6,repo,100,18,17,"[""django__django-12308:b1:llm1"", ""django__django-12308:b1:llm2"", ""django__django-12308:b1:llm3"", ""django__django-12308:b1:llm4"", ""django__django-12308:b1:llm5"", ""django__django-12308:b1:llm6"", ""django__django-12308:b1:llm7"", ""django__django-12308:b1:llm8"", ""django__django-12308:b1:llm9"", ""django__django-12308:b2:llm1"", ""django__django-12308:b2:llm2"", ""django__django-12308:b2:llm3"", ""django__django-12308:b2:llm4"", ""django__django-12308:b2:llm5"", ""django__django-12308:b2:llm6"", ""django__django-12308:b2:llm7"", ""django__django-12308:b2:llm8"", ""django__django-12308:b2:llm9""]","[""b1"", ""b2""]",false,true,1.0,14,true,1700,97484800,78888.95074451728,-4878274.4
3122ec287dac6c60,6faeb221560f8ee6,history,581,7,6,"[""astropy__astropy-12907:b0:llm3"", ""astropy__astropy-12907:b0:llm4"", ""astropy__astropy-12907:b0:llm5"", ""astropy__astropy-12907:b0:llm6"", ""astropy__astropy-12907:b0:llm7"", ""astropy__astropy-12907:b0:llm8"", ""astropy__astropy-12907:b0:llm9""]","[""b0""]",true,false,0.0,4,false,0,0,0.0,-33316.864
3166a135bf93d6c9,7d7dc9337ce137bc,repo,364,5,4,"[""django__django-12125:b1:llm5"", ""django__django-12125:b1:llm6"", ""django__django-12125:b1:llm7"", ""django__django-12125:b1:llm8"", ""django__django-12125:b1:llm9""]","[""b1""]",false,true,1.0,4,false,1456,83492864,67566.06604942186,-4194060.416
316cce2d848fe80d,709a1c3ad3517ef3,repo,51,7,6,"[""django__django-11848:b2:llm3"", ""django__django-11848:b2:llm4"", ""django__django-11848:b2:llm5"", ""django__django-11848:b2:llm6"", ""django__django-11848:b2:llm7"", ""django__django-11848:b2:llm8"", ""django__django-11848:b2:llm9""]","[""b2""]",false,true,1.0,7,false,306,17547264,14200.01113401311,-879981.7440000001
31aa761237148fb3,575e755104494777,repo,49,1,0,"[""django__django-13033:b3:llm9""]","[""b3""]",false,true,1.0,10,false,0,0,0.0,-2809.856
327c227a9a72bec0,f3861cf1557f40e3,history,17,8,14,"[""django__django-12125:b3:llm2"", ""django__django-12125:b3:llm3"", ""django__django-12125:b3:llm4"", ""django__django-12125:b3:llm5"", ""django__django-12125:b3:llm6"", ""django__django-12125:b3:llm7"", ""django__django-12125:b3:llm8"", ""django__django-12125:b3:llm9""]","[""b3""]",true,false,0.0,2,false,0,0,0.0,-974.8480000000001
32d6c986d1214403,2a250ec97b3c5290,repo,149,9,8,"[""django__django-11964:b0:llm1"", ""django__django-11964:b0:llm2"", ""django__django-11964:b0:llm3"", ""django__django-11964:b0:llm4"", ""django__django-11964:b0:llm5"", ""django__django-11964:b0:llm6"", ""django__django-11964:b0:llm7"", ""django__django-11964:b0:llm8"", ""django__django-11964:b0:llm9""]","[""b0""]",false,true,1.0,0,true,1192,68354048,55315.07605144977,-3425054.6560000004
337da290c4ab2351,ac2bf7904dfc540d,history,29,12,16,"[""astropy__astropy-12907:b1:llm3"", ""astropy__astropy-12907:b1:llm4"", ""astropy__astropy-12907:b1:llm5"", ""astropy__astropy-12907:b1:llm6"", ""astropy__astropy-12907:b1:llm7"", ""astropy__astropy-12907:b2:llm3"", ""astropy__astropy-12907:b2:llm4"", ""astropy__astropy-12907:b2:llm5"", ""astropy__astropy-12907:b2:llm6"", ""astropy__astropy-12907:b2:llm7"", ""astropy__astropy-12907:b2:llm8"", ""astropy__astropy-12907:b2:llm9""]","[""b1"", ""b2""]",true,false,0.0,10,false,0,0,0.0,-1662.976
33f1f1ef2b203e69,fb646cd1ef6ee80c,repo,96,9,8,"[""django__django-12308:b3:llm1"", ""django__django-12308:b3:llm2"", ""django__django-12308:b3:llm3"", ""django__django-12308:b3:llm4"", ""django__django-12308:b3:llm5"", ""django__django-12308:b3:llm6"", ""django__django-12308:b3:llm7"", ""django__django-12308:b3:llm8"", ""django__django-12308:b3:llm9""]","[""b3""]",false,true,1.0,11,true,768,44040192,35639.243630464276,-2206746.6240000003
3590d63c7df6806f,f399d219365a51dd,repo,53,1,0,"[""django__django-13028:b3:llm8""]","[""b3""]",false,true,1.0,13,false,0,0,0.0,-3039.232
35e8f6a075833031,dc23ed1674a3625a,repo,2201,18,22,"[""django__django-12308:b0:llm5"", ""django__django-12308:b0:llm6"", ""django__django-12308:b0:llm7"", ""django__django-12308:b0:llm8"", ""django__django-12308:b1:llm3"", ""django__django-12308:b1:llm4"", ""django__django-12308:b1:llm5"", ""django__django-12308:b1:llm6"", ""django__django-12308:b1:llm7"", ""django__django-12308:b1:llm8"", ""django__django-12308:b1:llm9"", ""django__django-12308:b3:llm3"", ""django__django-12308:b3:llm4"", ""django__django-12308:b3:llm5"", ""django__django-12308:b3:llm6"", ""django__django-12308:b3:llm7"", ""django__django-12308:b3:llm8"", ""django__django-12308:b3:llm9""]","[""b0"", ""b1"", ""b3""]",false,true,1.0,14,true,48422,2776711168,2247035.748794715,-138913350.544
37a979e072db4152,219bcd996ddf4669,history,65,5,4,"[""django__django-11999:b2:llm5"", ""django__django-11999:b2:llm6"", ""django__django-11999:b2:llm7"", ""django__django-11999:b2:llm8"", ""django__django-11999:b2:llm9""]","[""b2""]",true,false,0.0,8,false,0,0,0.0,-3727.36
37f8735f7c876bdf,c2ae59b50cd36591,repo,972,7,6,"[""django__django-13028:b1:llm3"", ""django__django-13028:b1:llm4"", ""django__django-13028:b1:llm5"", ""django__django-13028:b1:llm6"", ""django__django-13028:b1:llm7"", ""django__django-13028:b1:llm8"", ""django__django-13028:b1:llm9""]","[""b1""]",false,true,1.0,1,false,5832,334430208,270635.5063188381,-16771416.768000001
