config_id,total_sessions,active_session_limit,effective_regions,memory_budget_gb,arrival_pattern,session_pressure,region_pressure,memory_budget_per_active_session,predicted_arrival_burstiness,trace_mix_instance_entropy,repo_family_distribution,trace_llm_time_mean,trace_llm_time_p95,trace_tool_time_mean,trace_tool_time_p95,tool_time_share,llm_time_share,branch_jct_cv,tool_latency_cv,context_reuse_tokens,shared_context_ratio,repo_context_tokens,history_context_tokens,estimated_kv_bytes,estimated_domain_fanout,estimated_context_entropy,estimated_context_domain_count,context_hotspot_score,tool_events_per_session,llm_events_per_session,predicted_ready_depth,predicted_blocked_fraction,predicted_tool_blocked_fraction,estimated_remote_kv_pressure,estimated_remote_context_bytes,feature_sources_json
aligned_v10_stratified:ts128:al16:er8:arrclosed_loop:mem16,128,16,8,16,closed_loop,8.0,2.0,1.0,0.2,0.6049736310277827,"{""astropy"": 0.078125, ""django"": 0.921875}",0.9085813314514624,1.8703854084014893,1.1253678008811385,1.816089153289795,0.5532920086307809,0.44670799136921924,1.379281637048517,5.217441169484048,14530.0,0.9964759037647627,4439807.0,988741.0,321762000896,658.5,0.6049736310277827,2,0.8519362186788155,10.2890625,10.2890625,12.152347127501441,0.5809566090623199,0.5809566090623199,37.45802688598633,80440500224.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts128:al16:er8:arrclosed_loop:mem32,128,16,8,32,closed_loop,8.0,2.0,2.0,0.2,0.7645021207968087,"{""astropy"": 0.109375, ""django"": 0.890625}",0.9294766660440048,1.9641282558441162,1.1534321377786358,1.8913660049438477,0.5537602681700751,0.4462397318299249,1.4095044981079243,5.14510872518148,15327.0,0.9902578754264151,4555512.0,1172501.0,341846392832,674.5,0.7645021207968087,2,0.7776130467012602,10.5390625,10.5390625,12.14841374737137,0.5814482815785789,0.5814482815785789,19.89807891845703,85461598208.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts128:al16:er8:arrclosed_loop:mem64,128,16,8,64,closed_loop,8.0,2.0,4.0,0.2,0.6321302781219706,"{""astropy"": 0.09375, ""django"": 0.90625}",0.9326956237807419,1.8786940574645996,1.6684519134530233,2.078976905345943,0.6414291729208744,0.35857082707912563,1.8332722376701789,4.95577741173014,14589.0,0.9932994909978305,4785288.0,862778.0,335556730880,660.0,0.6321302781219706,2,0.8409090909090909,10.3125,10.3125,11.411994947464654,0.6735006315669182,0.6735006315669182,9.765986204147339,83889182720.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts128:al16:er8:arrclosed_loop:mem8,128,16,8,8,closed_loop,8.0,2.0,0.5,0.2,0.827487961027237,"{""astropy"": 0.0546875, ""django"": 0.9453125}",0.9325708444142652,1.973679888248444,1.7245038116679472,4.364521026611349,0.6490234693708921,0.350976530629108,1.6968702404400589,4.695029223263822,16110.0,0.9970402766154213,5096156.0,1321135.0,379668258816,691.0,0.827487961027237,2,0.7395079594790159,10.796875,10.796875,11.348202857284507,0.6814746428394367,0.6814746428394367,88.39840507507324,94917064704.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts128:al16:er8:arrpoisson:mem16,128,16,8,16,poisson,8.0,2.0,1.0,0.55,0.6531918462648417,"{""astropy"": 0.015625, ""django"": 0.984375}",0.8953497922625268,1.6806607246398926,1.7844657888972615,3.936257839202881,0.6658912655940931,0.3341087344059069,1.836179230451846,4.7439660919374145,14961.0,0.9970531493677023,5058992.0,1090838.0,363346264064,669.5,0.6531918462648417,2,0.8319641523525019,10.4609375,10.4609375,12.140389483093752,0.7574513146132809,0.7574513146132809,42.299072265625,90836566016.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts128:al16:er8:arrpoisson:mem64,128,16,8,64,poisson,8.0,2.0,4.0,0.55,0.6810629511553796,"{""astropy"": 0.125, ""django"": 0.875}",0.9354725090184606,1.9696581482887263,1.6013590014932726,4.151378154754639,0.6312437364711874,0.3687562635288127,1.6748104989748238,4.892799105691134,14875.0,0.9997603310134513,4575839.0,879207.0,322526969856,665.0,0.6810629511553796,2,0.8195488721804511,10.390625,10.390625,12.455681998112194,0.7180397502359755,0.7180397502359755,9.386770248413086,80631742464.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts128:al32:er16:arrclosed_loop:mem64,128,32,16,64,closed_loop,4.0,2.0,2.0,0.2,0.6298231968976986,"{""astropy"": 0.109375, ""django"": 0.890625}",0.9709142582962312,1.9641282558441162,1.2755545785957516,2.1799981594085693,0.5678042613582376,0.4321957386417623,1.5042024763174486,5.074885427116509,14712.0,0.9881782640494907,5140560.0,1030885.0,367718973440,664.0,0.6298231968976986,2,0.8418674698795181,10.375,10.375,24.06088840918161,0.5961944744261495,0.5961944744261495,10.702030658721924,45964871680.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,128,32,1,16,bursty,4.0,32.0,0.5,1.0,0.7023923086352848,"{""astropy"": 0.09375, ""django"": 0.90625}",0.9681735264889957,1.9741826057434082,2.151560107180268,4.731964111328125,0.6896614774927814,0.3103385225072186,1.6543819913572628,4.399864267302307,15076.0,0.9938307280050273,4782932.0,1151409.0,352237813760,669.5,0.7023923086352848,2,0.8095593726661687,10.4609375,10.4609375,1.6379231531340233,0.8620768468659767,0.8620768468659767,656.0940551757812,352237813760.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts128:al32:er1:arrclosed_loop:mem32,128,32,1,32,closed_loop,4.0,32.0,1.0,0.2,0.5125805594399279,"{""astropy"": 0.078125, ""django"": 0.921875}",0.8996198660348629,1.8703854084014893,1.7526357384181461,5.270530939102173,0.660809514541342,0.33919048545865815,1.5696569193581813,4.618444643358741,14305.0,0.9862564126867528,4267362.0,984940.0,314600366080,656.5,0.5125805594399279,2,0.8857578065498858,10.2578125,10.2578125,1.406150009731591,0.6938499902684091,0.6938499902684091,292.99442291259766,314600366080.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts128:al32:er1:arrclosed_loop:mem8,128,32,1,8,closed_loop,4.0,32.0,0.25,0.2,0.6081130737175983,"{""astropy"": 0.0703125, ""django"": 0.9296875}",0.9008037439714347,1.6120415329933167,1.6612050073803764,5.280783176422119,0.6483994274039317,0.3516005725960683,1.6869633124005567,4.529009897872142,14284.0,0.9963217815635996,4171030.0,931802.0,302994685952,653.0,0.6081130737175983,2,0.8506891271056661,10.203125,10.203125,1.4191806012258716,0.6808193987741283,0.6808193987741283,1128.7431640625,302994685952.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts128:al32:er1:arrpoisson:mem16,128,32,1,16,poisson,4.0,32.0,0.5,0.55,0.6032758521841846,"{""astropy"": 0.046875, ""django"": 0.953125}",0.9546332139457074,1.9641282558441162,1.5016015145261932,3.936257839202881,0.6113428399656191,0.3886571600343808,1.7242593949129,4.925247345427958,14598.0,0.9897415914897075,4337379.0,1028809.0,320376856576,661.5,0.6032758521841846,2,0.8526077097505669,10.3359375,10.3359375,1.579597519539108,0.6954024804608917,0.6954024804608917,596.7483978271484,320376856576.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts128:al32:er1:arrpoisson:mem32,128,32,1,32,poisson,4.0,32.0,1.0,0.55,0.678114052360606,"{""astropy"": 0.0625, ""django"": 0.9375}",0.8701424185909442,1.569845199584961,1.587703765379048,4.151378154754639,0.6459736071907225,0.3540263928092775,1.727534402821338,4.935696883071748,15059.0,0.9903390565264478,4442967.0,1243034.0,339032580096,670.0,0.678114052360606,2,0.8208955223880597,10.46875,10.46875,1.5402050218205532,0.7347949781794468,0.7347949781794468,315.74869537353516,339032580096.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts128:al32:er1:arrpoisson:mem8,128,32,1,8,poisson,4.0,32.0,0.25,0.55,0.5762914612174369,"{""astropy"": 0.046875, ""django"": 0.953125}",0.9163460588164888,1.8703854084014893,0.8571362255906766,1.8913660049438477,0.48330690028696716,0.5166930997130329,1.3185882259584218,4.805359687665579,14445.0,0.9792138757986133,4997606.0,1077249.0,365188554752,657.0,0.5762914612174369,2,0.863013698630137,10.265625,10.265625,1.7252384009235748,0.5497615990764251,0.5497615990764251,1360.4333801269531,365188554752.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts128:al32:er2:arrbursty:mem32,128,32,2,32,bursty,4.0,16.0,1.0,1.0,0.6801755036595387,"{""astropy"": 0.140625, ""django"": 0.859375}",0.9321745577738505,1.802689552307129,1.1597144618156998,1.689943552017212,0.5543862274506548,0.4456137725493451,1.3558958031782364,5.360358609413768,14927.0,0.9850783671286797,5036600.0,1021609.0,362465116160,666.5,0.6801755036595387,2,0.8199549887471868,10.4140625,10.4140625,3.614034431373363,0.6929827843133185,0.6929827843133185,168.78597259521484,362465116160.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts128:al32:er2:arrbursty:mem64,128,32,2,64,bursty,4.0,16.0,2.0,1.0,0.7781768031223137,"{""astropy"": 0.0859375, ""django"": 0.9140625}",0.9846380617254576,1.9741826057434082,1.6704906468542517,4.731964111328125,0.6291561842016451,0.37084381579835485,1.6184577960599653,4.799939122276105,15703.0,0.9882494347208858,5026875.0,1154963.0,369077510144,684.5,0.7781768031223137,2,0.7699050401753105,10.6953125,10.6953125,3.4271095394958873,0.7864452302520564,0.7864452302520564,85.93255424499512,369077510144.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts128:al32:er2:arrbursty:mem8,128,32,2,8,bursty,4.0,16.0,0.25,1.0,0.6543524423071836,"{""astropy"": 0.09375, ""django"": 0.90625}",0.9122273177243351,1.7003309726715088,1.1249619799915493,3.936257839202881,0.5522127871243321,0.44778721287566786,1.076895072092019,4.880151723169705,14905.0,0.994348954786594,5265838.0,1269108.0,386518401024,667.5,0.6543524423071836,2,0.8314606741573034,10.4296875,10.4296875,3.61946803218917,0.690265983905415,0.690265983905415,719.9466247558594,386518401024.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts128:al32:er2:arrclosed_loop:mem16,128,32,2,16,closed_loop,4.0,16.0,0.5,0.2,0.723115210721274,"{""astropy"": 0.0703125, ""django"": 0.9296875}",0.9169340158465359,1.802689552307129,1.531102933118152,1.6198619365692153,0.6254411044595053,0.3745588955404947,1.8430049094680485,5.246897601113334,15183.0,0.980222486123016,5256145.0,1086486.0,381133283328,673.0,0.723115210721274,2,0.799405646359584,10.515625,10.515625,2.886573680635039,0.6567131596824806,0.6567131596824806,354.9580307006836,381133283328.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts128:al32:er2:arrclosed_loop:mem32,128,32,2,32,closed_loop,4.0,16.0,1.0,0.2,0.7433039374595622,"{""astropy"": 0.1015625, ""django"": 0.8984375}",0.9253818574082313,2.0209105014801025,1.285780939261712,1.8913660049438477,0.581495374830892,0.4185046251691081,1.4775483891892331,5.1159294652953236,15356.0,0.9871015275931538,4574250.0,1122376.0,341054930944,675.5,0.7433039374595622,2,0.7890451517394522,10.5546875,10.5546875,2.978859712855127,0.6105701435724366,0.6105701435724366,158.81607818603516,341054930944.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
